Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Mahesh, G., Satish Kumar, T.","57210729672; 55233886100","Real time traffic light detection by autonomous vehicles using artificial neural network techniques",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10",,2129,2133,,,10.35940/ijitee.J9355.0881019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071287119&partnerID=40&md5=f2f4befbbb8a186898fbcaba46e3a5d4",Article,Final,Open Access,Scopus,2-s2.0-85071287119
"Jawale, M.A., Pawar, A.B., Kyatanavar, D.N.","57210701114; 56405262500; 6506192030","Smart python coding through voice recognition",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10",,3283,3285,,,10.35940/ijitee.J1207.0881019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071264587&partnerID=40&md5=e748d6d28da639225545747b9eb2a263",Article,Final,Open Access,Scopus,2-s2.0-85071264587
"Katyayani, J., Varalakshmi, C.","35366375300; 57210291345","Cognitive computational model for evaluation of fintech products and services with respect to Vijayawada City, Ap",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10",,1733,1736,,,10.35940/ijitee.J9074.0881019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071242458&partnerID=40&md5=645da18f241f516e3009fcc089777829",Article,Final,Open Access,Scopus,2-s2.0-85071242458
"Prabha, D., Manivannan, P., Balasubramanian, K.","55672325400; 57210769681; 57216085554","Deep neural network: Recognize data management of artificial intelligence in retail",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10",,3594,3596,,,10.35940/ijitee.J9779.0881019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071228069&partnerID=40&md5=6436b8bd997f5668e648399dab8ca455",Article,Final,Open Access,Scopus,2-s2.0-85071228069
"Arunachalam, A.S., Vaishnavi Sree, S., Dharmarajan, K.","57201468378; 57210703926; 57192076797","Malware detection and classification using random forest and adaboost algorithms",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"10",,2863,2868,,,10.35940/ijitee.J9609.0881019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071222957&partnerID=40&md5=9c28f5da63818c604a6282709b6236a7",Article,Final,Open Access,Scopus,2-s2.0-85071222957
"Acharyya, D., Roy Chaudhuri, R., Bhattacharyya, P.","55810963900; 57210073800; 7101802954","Noise Analysis-Resonant Frequency-Based Combined Approach for Concomitant Detection of Unknown Vapor Type and Concentration",2019,"IEEE Transactions on Instrumentation and Measurement",68,"8", 8467521,3004,3011,,,10.1109/TIM.2018.2867893,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85053596977&partnerID=40&md5=14566f777e7f0700b178d74899d65746",Article,Final,,Scopus,2-s2.0-85053596977
"Surya Sai, B., Vamsi Mohan, P., Meher, P., Azhagiri, M.","57211324025; 57211326120; 57211319836; 57191846865","A culling system for a recipe using sentiment analysis techniques",2019,"International Journal of Engineering and Advanced Technology",8,"5 Special Issue 3",,123,127,,,10.35940/ijeat.E1030.0785S319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073419930&partnerID=40&md5=6f72da3146f7935b5346641a794709e8",Article,Final,Open Access,Scopus,2-s2.0-85073419930
"Karthikeyan, S.M., Ponniah, V.M.","57217707620; 56512109800","Individual up-skilling",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 4",,561,564,,,10.35940/ijrte.B1110.0782S419,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073392799&partnerID=40&md5=14626f6bd50601a75910cde6243c0a70",Article,Final,Open Access,Scopus,2-s2.0-85073392799
"Thakur, D., Kaur, R.","57211288767; 57213732874","An optimized CNN based real world anomaly detection in surveillance videos",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"9 Special Issue",,465,473,,,10.35940/ijitee.I1074.0789S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073386463&partnerID=40&md5=33238cbbefc622779c72930fc5db3d13",Article,Final,Open Access,Scopus,2-s2.0-85073386463
"Sindhu, C., Vadivu, G.","57189062128; 55357629600","Sentiment analysis and opinion summarization of product feedback",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 4",,59,64,,,10.35940/ijrte.B1011.0782S419,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073386078&partnerID=40&md5=aedc77d05401ad7da428ce6462efcd07",Article,Final,Open Access,Scopus,2-s2.0-85073386078
"Gupta, A., Srivastava, A., Anand, R., Chawla, P.","57211293539; 57211292022; 56937904300; 54396725300","Smart vehicle parking monitoring system using RFID",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"9 Special Issue",,225,229,,,10.35940/ijitee.I1035.0789S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073384454&partnerID=40&md5=136625d1ccf2aee3e22ba3bbe0e540d7",Article,Final,Open Access,Scopus,2-s2.0-85073384454
"Biswas, A., Malathi, D.","57211300219; 26326397200","Fault diagnosis of transmission line using feed forward neural network",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"9 Special Issue 2",,263,268,,,10.35940/ijitee.I1054.0789S219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073364237&partnerID=40&md5=77f783eca10e0918e0060003cdde15f7",Article,Final,Open Access,Scopus,2-s2.0-85073364237
"Suhasini, B., Santhosh Kumar, N.","57208051688; 56271642200","Emerging trends and future perspective of human resource reskilling in higher education",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 4",,351,353,,,10.35940/ijrte.B1067.0782S419,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073354091&partnerID=40&md5=ac4267ff08911b7f1d87467b3c0e7b36",Article,Final,Open Access,Scopus,2-s2.0-85073354091
"Jha, G., Singh, P., Sharma, L.","57211299033; 57211288925; 56642405200","Recent advancements of augmented reality in real time applications",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 7",,537,542,,,10.35940/ijrte.B10100.0782S719,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073350715&partnerID=40&md5=6b9eb80221e3d1fdf5bf396bb6a8468c",Article,Final,,Scopus,2-s2.0-85073350715
"Singh, P.K., Kaur, M.","57211288911; 57216555451","IoT and AI based emotion detection and face recognition system",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 7",,418,422,,,10.35940/ijrte.B1077.0782S719,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073341791&partnerID=40&md5=a5c1309e833fad9b53bfdb6570b96b50",Article,Final,Open Access,Scopus,2-s2.0-85073341791
"Thendral, S., Subhashini, R., Madhan Karky, V.","57210611087; 36601503200; 55552746100","Interestingness calculation for cricket summary generation",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"9 Special Issue 2",,748,749,,,10.35940/ijitee.I1154.0789S219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073339663&partnerID=40&md5=e4c2d0fa4cf951b014f9120ecb88deb5",Article,Final,Open Access,Scopus,2-s2.0-85073339663
"Kamal, P., Sharma, R., Gupta, A., Kumar, G.","57211289122; 57212897548; 7410386822; 57211725408","Mitigating gray hole attack in mobile AD HOC network using artificial intelligence mechanism",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"9 Special Issue",,640,645,,,10.35940/ijitee.I1102.0789S19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073337198&partnerID=40&md5=b1d014cdbf10b56607b020141c7ba8c9",Article,Final,Open Access,Scopus,2-s2.0-85073337198
"Duraimurugan, N., Manoj Kumar, B., Malini, C., Kowsalya, R.","56736826800; 57211278950; 57211279522; 57211278495","Learnart: Drawing environment using convolutional neural networks",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 3",,770,772,,,10.35940/ijrte.B1142.0782S319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85073285166&partnerID=40&md5=cab18a7f33913b4e5b21726db7db73ce",Article,Final,Open Access,Scopus,2-s2.0-85073285166
"Elizabeth Angela, M., Thilagavathy, K., Soundharya, R., Somasundaram, M.","57210992852; 57210999322; 57210994562; 57204042579","Ai enabled blind spot detection using rcnn based image processing",2019,"International Journal of Recent Technology and Engineering",8,"2 Special issue 5",,28,30,,,10.35940/ijrte.B1006.0782S519,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072232239&partnerID=40&md5=688e8e4edc1d7559d04455baf6943ed3",Article,Final,Open Access,Scopus,2-s2.0-85072232239
"Anuradha, C., Priya, N., Sangeetha, S., Kavitha, G.","56049807400; 57190312145; 57210434131; 56830309100","AI NLP chatbot for HR and employee support",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"9 Special Issue 3",,580,582,,,10.35940/ijitee.I3115.0789S319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072130276&partnerID=40&md5=b24b1361eab8bedef3e2d997c5a21dee",Article,Final,Open Access,Scopus,2-s2.0-85072130276
"Maurya, A.","57210980602","‘Solve for India, solve for the world’: Strategies of India to lead with new age disruptive technologies",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"9 Special Issue 3",,1511,1516,,,10.35940/ijitee.I3315.0789S319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85072110218&partnerID=40&md5=bc6971b23c843b9642eef0560694aecc",Article,Final,Open Access,Scopus,2-s2.0-85072110218
"Andrews, S., Ramesh, K., Nandhakumar, T., Kamalraj, T., Ragupathi, P.","57210887273; 57210711669; 57210895923; 57210897283; 57216540978","Plant variety and weed growth identification: Trending towards machine learning",2019,"International Journal of Recent Technology and Engineering",8,"2",,6232,6237,,,10.35940/ijrte.B3293.078219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071754217&partnerID=40&md5=0cbdb532fe255a6eb10169bfcc62d666",Article,Final,Open Access,Scopus,2-s2.0-85071754217
"Shiny Pradeepa, A., Vaithilingam, C.","57210803070; 57202976026","Voltage profile assessment in distribution substation using generalized regression neural network",2019,"International Journal of Recent Technology and Engineering",8,"2",,3600,3604,,,10.35940/ijrte.B3249.078219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071419290&partnerID=40&md5=a2b7abfc7639a189227bea405a6946a0",Article,Final,Open Access,Scopus,2-s2.0-85071419290
"Koppula, N., Padmaja Rani, B., Srinivas Rao, K.","57192682331; 37102312600; 57202347596","Query expansion using semantic network for information retrieval in Telugu Language",2019,"International Journal of Recent Technology and Engineering",8,"2",,874,877,,,10.35940/ijrte.B1586.078219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071384736&partnerID=40&md5=5d2e612cb6ceddfcd69949344167bd16",Article,Final,Open Access,Scopus,2-s2.0-85071384736
"Venugopal, V., Stalin John, M.R., Vasanth Kumar, C.H.","57210746081; 43462121900; 57191841742","An automated research for emotion recognition and generation",2019,"International Journal of Recent Technology and Engineering",8,"2 Special Issue 3",,571,576,,,10.35940/ijrte.B1105.0782S319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071376874&partnerID=40&md5=c7347f6fe9d8c668f50b87d96acbc6d6",Article,Final,Open Access,Scopus,2-s2.0-85071376874
"Narender, Malhotra, S.","57195378303; 56154631600","Role of swarm intelligence based algorithms and their applications for optimization in software reliability",2019,"International Journal of Recent Technology and Engineering",8,"2",,3323,3327,,,10.35940/ijrte.B2953.078219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071322735&partnerID=40&md5=57830a431949b4df6369b687e4afa00e",Article,Final,Open Access,Scopus,2-s2.0-85071322735
"Thakur, A., Agrawal, S., Pandey, R.","57214474705; 55553880600; 57210734118","An enhanced intellectual captcha based on intrinsic situation reaction turing test",2019,"International Journal of Recent Technology and Engineering",8,"2",,3726,3731,,,10.35940/ijrte.B3215.078219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071305849&partnerID=40&md5=8f612b145d7d1ad0ad38f2f05e1d40fb",Article,Final,Open Access,Scopus,2-s2.0-85071305849
"Goddu, R., Reddi, K.K.","57210598864; 56594658100","Teaching-learning based task scheduling optimization in cloud computing environments",2019,"International Journal of Recent Technology and Engineering",8,"2",,2952,2958,,,10.35940/ijrteB2672.078219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071072452&partnerID=40&md5=0b3a95b725f0cd221f3a6e1ab8aeca0d",Article,Final,,Scopus,2-s2.0-85071072452
"Refonaa, J., Lakshmi, M., Abbas, R., Raziullha, M.","56639975900; 37039788200; 57210372899; 57210374166","Rainfall prediction using regression model",2019,"International Journal of Recent Technology and Engineering",8,"2 Special issue 3",,,,,,10.35940/ijrte.B1098.0782S319,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85070523722&partnerID=40&md5=202261ba5c125b2cb928ba0fa317879b",Article,Final,Open Access,Scopus,2-s2.0-85070523722
"Swapna, D., Madhuri, A., Sri Lakshmi, T., Phani Praveen, S.","57203576561; 57210288882; 57210292936; 57200187572","An efficient distributive framework for preserving data privacy through block chain",2019,"International Journal of Recent Technology and Engineering",8,"2",,5236,5239,,,10.35940/ijrte.B1052078219,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85070201489&partnerID=40&md5=61e3286255b5b8ad5b41869c790008f1",Article,Final,Open Access,Scopus,2-s2.0-85070201489
"Devi, I., Singh, P., Dudi, K., Lathwal, S.S., Ruhil, A.P., Singh, Y., Malhotra, R., Baithalu, R.K., Sinha, R.","56728343200; 55725991800; 57191854426; 6508046095; 14008061700; 36172106500; 57191907567; 55203680600; 55771715400","Vocal cues based Decision Support System for estrus detection in water buffaloes (Bubalus bubalis)",2019,"Computers and Electronics in Agriculture",162,"",,183,188,,,10.1016/j.compag.2019.04.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85064263957&partnerID=40&md5=be08ebae0148c175c8d60fbd1a401413",Article,Final,,Scopus,2-s2.0-85064263957
"Kanumuri, C.R., Srinivasa Reddy, D., Manikanta Swamy, A.","57210902757; 57210902177; 57191582958","Deep learning based assistive robot",2019,"International Journal of Recent Technology and Engineering",8,"1",,154,155,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071787767&partnerID=40&md5=a7db7afa3b11d4c785f7d9a448b0cc57",Article,Final,,Scopus,2-s2.0-85071787767
"Madhu Latha, M., Krishnam Raju, K.V.","57210899766; 37101864100","Transfer learning based face recognition using deep learning",2019,"International Journal of Recent Technology and Engineering",8,"1",,38,44,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071787535&partnerID=40&md5=da061af243a2cb19e2cbb86908e1e7b6",Article,Final,,Scopus,2-s2.0-85071787535
"Rishav, M., Maity, R., Sivakumar, D., Balaji, S.","57210210836; 57210211276; 56436939400; 57213043156","Integration of renewable resources such as wind for electric vehicles and implementation of smart electric vehicles using internet of things",2019,"International Journal of Recent Technology and Engineering",8,"1",,493,497,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85070681540&partnerID=40&md5=460dc5c130e8fc7f7b751caa20a7f12b",Article,Final,,Scopus,2-s2.0-85070681540
"Dutta, S., Arora, B.","57210236179; 57204823388","Preprocessing for parts of speech (POS) tagging in dogri language",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"8 Special Issue 3",,114,120,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85070020093&partnerID=40&md5=10d2c6bcb63c7a563c6f1bcde7ccf72b",Article,Final,,Scopus,2-s2.0-85070020093
"Priya, K., Ganesh, N., Balaraman, P.","57200839346; 57208639341; 57188667241","Basics of business model, emerging fintech &amp; case insights on gojek business model",2019,"International Journal of Engineering and Advanced Technology",8,"5",,1837,1842,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85070018844&partnerID=40&md5=c90efd397469482042946b6ca30b61a6",Article,Final,,Scopus,2-s2.0-85070018844
"Singh, A.P., Dutta, M.","57212846034; 12794600300","Spam detection in social networking sites using artificial intelligence technique",2019,"International Journal of Innovative Technology and Exploring Engineering",8,"8 Special Issue 3",,20,25,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85070014553&partnerID=40&md5=4e78037511f0bfc572cc4c97e5c3055e",Article,Final,,Scopus,2-s2.0-85070014553
